tmdb_id,title,year,genres,runtime,tmdb_rating,poster_path,valence,arousal,dominance,absorption,hedonic,eudaimonic,psych_rich,emotional_arc,dominant_emotions,mood_tags,watch_context,vibe_sentence,pacing,ending_type,comfort_level,safety_warnings,conversation_potential,rt_critic,rt_audience,imdb_rating
714273,Undergods,2021,"[""Fantasy"",""Science Fiction"",""Drama""]",92,5.814,/AW2J0D0mpXczJKsvboEkIfFeXf.jpg,-0.35,0.55,-0.25,0.75,0.2,0.65,0.8,riches-to-rags,"[""disgust"",""fear"",""sadness""]","[""surreal"",""dystopian"",""dark-humor"",""capitalism-critique"",""existential"",""societal-decay""]","[""solo""]","Stumbling through fever dreams of a collapsing world, unsettled and intellectually disturbed.",episodic,unsettling,0.25,"[]",0.75,81,38,5.4
714338,Bulbbul,2020,"[""Horror"",""Fantasy"",""Thriller""]",94,6.572,/4XYEqHqvcf6vxFhNyeKZz5xbUfV.jpg,-0.45,0.62,0.55,0.78,0.25,0.82,0.75,oedipus,"[""anger"",""sadness"",""fear""]","[""feminist-revenge"",""supernatural-trauma"",""patriarchal-rage"",""gothic-folklore"",""revisionist-fairytale"",""misogyny-reckoning""]","[""solo""]",Slow-burning fury cloaked in gothic shadow and folklore.,slow-burn,bittersweet,0.35,"[""sexual-assault"",""child-harm""]",0.88,83,75,6.6
714351,Top Gunner,2020,"[""Action""]",84,5.5,/w3pYxiYHcPlEIW44RYdQgNQESvE.jpg,0.35,0.72,0.58,0.42,0.61,0.28,0.19,man-in-a-hole,"[""anticipation"",""fear""]","[""military-action"",""high-stakes"",""underdog"",""good-vs-evil"",""survival""]","[""friends""]",Adrenaline-fueled scramble through combat with predictable beats.,building,triumphant,0.72,"[]",0.31,,,2
714567,#Blue_Whale,2024,"[""Horror"",""Thriller""]",95,6.267,/2TmZ2lgDEYJAFpeUMALRx5NwqK.jpg,-0.8,0.75,-0.65,0.82,0.1,0.7,0.75,oedipus,"[""sadness"",""fear"",""anger""]","[""grief"",""digital-horror"",""mystery"",""exploitation"",""adolescent-vulnerability"",""loss""]","[""solo""]","Scrolling through a dead girl's phone in the dark, hunting for answers that break you more.",building,unsettling,0.2,"[""suicide"",""child-harm""]",0.85,,,4.9
714650,One Win,2024,"[""Drama"",""Comedy""]",107,7,/iIrL4q8Kbyn2BS5srZlTRhcqM62.jpg,0.6,0.65,0.7,0.55,0.75,0.65,0.4,man-in-a-hole,"[""joy"",""anticipation"",""trust""]","[""underdog"",""sports-triumph"",""redemption"",""found-family"",""korean-cinema"",""comeback""]","[""friends"",""family""]",Sweaty determination and unlikely camaraderie building toward that one glorious moment.,building,triumphant,0.8,"[]",0.65,,,6.1
714651,The Boys,2023,"[""Drama"",""Crime""]",124,6.5,/rgyKMJkZfDdcfjfIPfNSgVJ7S44.jpg,-0.75,0.65,-0.6,0.8,0.1,0.85,0.75,oedipus,"[""anger"",""sadness"",""disgust""]","[""wrongful-conviction"",""systemic-injustice"",""corruption"",""trauma"",""redemption-thwarted"",""institutional-failure""]","[""solo""]","Suffocating injustice that corrodes hope, sixteen years too late.",building,unsettling,0.25,"[""wrongful-imprisonment"",""systemic-corruption""]",0.9,,,6.6
714669,Run Rabbit Run,2024,"[""Horror"",""Thriller""]",100,5.39,/cgetiYyTqJ4CMmPmvDw30nnYj1f.jpg,-0.65,0.72,-0.58,0.78,0.15,0.72,0.68,oedipus,"[""fear"",""sadness"",""disgust""]","[""psychological-horror"",""motherhood-trauma"",""guilt"",""supernatural-dread"",""family-secrets"",""past-haunting""]","[""solo""]","Suffocating dread seeping through domestic normalcy, maternal love twisted into nightmare.",building,unsettling,0.22,"[""child-harm"",""psychological-manipulation""]",0.81,,,5
714675,The American,2023,"[""Drama""]",110,6.8,/7dNpUdJHjCue7H22jQR1NIX1kou.jpg,-0.3,0.55,0.2,0.72,0.2,0.65,0.5,oedipus,"[""sadness"",""fear"",""trust""]","[""redemption"",""isolation"",""moral-reckoning"",""doomed-love"",""existential"",""european-noir""]","[""solo"",""date""]",Quiet descent into morality amid European decay and fading hope.,slow-burn,devastating,0.35,"[""sudden-grief"",""graphic-violence""]",0.7,,,7.1
714676,Alice,2022,"[""Thriller"",""Drama""]",100,5.7,/jrGyjoCsRLVbzmsaeFCueOnGOKL.jpg,0.35,0.62,0.58,0.72,0.45,0.62,0.68,man-in-a-hole,"[""anger"",""surprise"",""sadness""]","[""time-displacement"",""revenge"",""historical-trauma"",""racial-reckoning"",""survival"",""empowerment""]","[""solo"",""friends""]","Violent emergence from darkness into blinding, furious daylight.",building,ambiguous,0.35,"[""graphic-violence"",""slavery-trauma""]",0.82,29,53,5.7
714888,Argentina 1985,2022,"[""Drama"",""History"",""Crime""]",141,7.822,/nmh7vD2eDVRqFJoCpEzVcfGcPPf.jpg,0.55,0.62,0.68,0.78,0.35,0.88,0.62,man-in-a-hole,"[""determination"",""righteous anger"",""hope""]","[""justice"",""historical-reckoning"",""institutional-courage"",""underdog"",""redemption"",""political""]","[""solo"",""friends""]","Courtroom determination grinding toward historical justice, exhausting but necessary.",building,triumphant,0.72,"[]",0.82,96,93,7.6
714968,Plan A,2021,"[""Thriller"",""Drama"",""History""]",109,6.1,/iHCcn6100h2HMWx83OdQtZXuhSR.jpg,-0.65,0.55,0.25,0.72,0.15,0.75,0.68,man-in-a-hole,"[""anger"",""sadness"",""anticipation""]","[""revenge"",""historical-trauma"",""moral-ambiguity"",""resistance"",""grief"",""justice""]","[""solo""]","Rage calcifying into something unrecognizable, watched through a haze of historical weight.",building,ambiguous,0.35,"[""sudden-grief"",""graphic-violence""]",0.82,56,67,6
715123,Books of Blood,2020,"[""Horror"",""Science Fiction""]",107,6.302,/bXLVZGgLgd7OwbfP6fC5GCfrxuD.jpg,-0.15,0.55,-0.25,0.52,0.35,0.28,0.22,episodic,"[""fear"",""surprise""]","[""horror-anthology"",""dark-fantasy"",""body-horror"",""atmospheric"",""supernatural""]","[""solo"",""friends""]","Unsettling stories flickering like candles in the dark, more curious than truly terrifying.",episodic,unsettling,0.35,"[""graphic-violence""]",0.48,21,34,5.6
715253,Phantom,2023,"[""Action"",""Thriller"",""Crime""]",132,6.892,/n1rxZ4wovf7BYhLNwCqde8I3I2N.jpg,-0.35,0.62,0.28,0.78,0.15,0.72,0.68,oedipus,"[""sadness"",""obsession"",""desperation""]","[""obsession"",""noir"",""psychological-decline"",""period-piece"",""unrequited"",""moral-corruption""]","[""solo""]",Descent into obsession under neon shadows and old money.,building,bittersweet,0.35,"[""sudden-grief"",""self-harm""]",0.82,,,6.2
715287,Stepmom's Desire,2020,"[""Drama"",""Romance""]",78,7.2,/rYC6UyML4CU4zYiZVbDMrwnGyWW.jpg,-0.3,0.6,-0.4,0.3,0.5,0.2,0.25,riches-to-rags,"[""desire"",""shame"",""disappointment""]","[""infidelity"",""desire-and-consequence"",""moral-compromise"",""sexual-tension"",""dysfunction""]","[""solo""]",Transgressive temptation wrapped in marital unraveling and regret.,steady,devastating,0.25,"[""sexual-assault""]",0.4,,,
715370,Burial,2022,"[""Thriller"",""War"",""Horror""]",95,5.3,/c4D22vnat4DUm9a9TFPZ0abDEsc.jpg,-0.35,0.72,-0.15,0.58,0.42,0.55,0.48,riches-to-rags,"[""fear"",""anger"",""disgust""]","[""war-horror"",""paranoia"",""survival"",""occult-dread"",""historical-dark"",""siege-mentality""]","[""solo"",""friends""]","Claustrophobic midnight dread where history hunts you down, relentless and merciless.",relentless,unsettling,0.28,"[""graphic-violence"",""psychological-manipulation""]",0.67,61,48,5
715714,Night Ride,2020,"[""Drama""]",16,6.16,/v8SQQt7vlyvEwimhUT273HeBD8v.jpg,-0.65,0.55,-0.7,0.72,0.15,0.8,0.75,man-in-a-hole,"[""anger"",""sadness"",""fear""]","[""transphobia"",""harassment"",""isolation"",""dignity"",""resilience"",""dark-realism""]","[""solo""]",Cold December night that turns hostile—witnessing vulnerability under the harsh gaze of strangers.,slow-burn,bittersweet,0.25,"[""sexual-assault"",""transphobia"",""harassment""]",0.85,,,6.4
715756,Dangerous Drugs of Sex,2020,"[""Thriller"",""Drama"",""Horror""]",89,6.4,/y3EDZG21H6qPg3Mc0HtJkHN4qto.jpg,-0.75,0.72,-0.8,0.78,0.15,0.62,0.68,oedipus,"[""fear"",""sadness"",""disgust""]","[""psychological-torture"",""captivity"",""sadomasochism"",""dark-desire"",""trauma"",""transgressive""]","[""solo""]","Trapped in a cage of desire and pain, suffocating and unable to look away.",relentless,unsettling,0.12,"[""sexual-assault"",""psychological-manipulation"",""self-harm""]",0.72,,,6.3
715765,Bachchhan Paandey,2022,"[""Comedy"",""Action"",""Crime""]",147,5.471,/nuUtbT376pIhgTxJuEVGFx9sBvz.jpg,0.15,0.65,0.4,0.35,0.3,0.15,0.2,steady,"[""surprise"",""anger""]","[""action-comedy"",""crime-caper"",""buddy-dynamics"",""loud-entertainment""]","[""friends""]",Loud chaos with forced laughs and frenetic action beats.,relentless,uplifting,0.55,"[]",0.25,,74,5
715931,Emancipation,2022,"[""Drama"",""War"",""History""]",132,7.755,/s9sUK1vAaOcxJfKzNTszrNkPhkH.jpg,-0.65,0.62,-0.45,0.58,0.15,0.72,0.35,man-in-a-hole,"[""sadness"",""fear"",""determination""]","[""survival"",""historical-trauma"",""resilience"",""family-bonds"",""escape"",""endurance""]","[""solo""]","Brutal swamp of suffering pierced by quiet, desperate determination.",building,bittersweet,0.28,"[""graphic-violence"",""psychological-manipulation""]",0.58,45,55,6.3
715949,Balestra,2024,"[""Science Fiction"",""Thriller"",""Drama""]",145,5.694,/rPP6hSyYtJrPG9cdok9cISxdqcU.jpg,-0.15,0.62,0.25,0.78,0.32,0.71,0.74,icarus,"[""fear"",""anticipation"",""sadness""]","[""obsession"",""infidelity"",""psychological-unraveling"",""ambition-corrupted"",""lucid-dreaming"",""identity-fragmentation""]","[""solo"",""date""]","Blur between ambition and self-destruction, where winning costs everything.",building,devastating,0.35,"[""infidelity"",""psychological-manipulation""]",0.82,,,5.1
716255,Most Eligible Bachelor,2021,"[""Romance"",""Drama""]",149,6.1,/1hkHmLMqZZWYMs40eOjI8EIbMu7.jpg,0.6,0.5,0.65,0.45,0.7,0.55,0.35,man-in-a-hole,"[""joy"",""anticipation"",""surprise""]","[""romance"",""family-drama"",""cross-cultural"",""identity"",""modern-love""]","[""date"",""friends""]",Sparkling banter and awkward family moments wrapped in warm affection.,building,uplifting,0.8,"[]",0.65,,70,6.2
716258,Black Box,2020,"[""Horror"",""Science Fiction""]",100,6.386,/ldlpTitpSTBINwgifzlRRXveXUF.jpg,-0.35,0.55,-0.4,0.78,0.15,0.72,0.68,oedipus,"[""fear"",""sadness"",""surprise""]","[""identity-crisis"",""memory-loss"",""psychological-unease"",""unreliable-self"",""body-horror-adjacent"",""existential-dread""]","[""solo""]",Waking from a nightmare only to realize the nightmare was real.,building,unsettling,0.28,"[""psychological-manipulation""]",0.82,71,65,6.2
716309,Kill,2024,"[""Thriller"",""Horror"",""Drama""]",94,5.353,/mvQVUZ4CNJO2FSb0miNpHM9HhDo.jpg,-0.65,0.78,-0.45,0.72,0.35,0.62,0.48,man-in-a-hole,"[""fear"",""anger"",""surprise""]","[""survival"",""family-trauma"",""cat-and-mouse"",""dark-thriller"",""desperation"",""moral-reckoning""]","[""solo"",""friends""]","Hunted in the woods by the man you wanted dead, everything spirals.",relentless,devastating,0.25,"[""graphic-violence"",""domestic-abuse""]",0.78,,,5.4
716532,Mr Malcolm's List,2022,"[""Romance"",""Comedy"",""Drama""]",117,5.9,/gcR1Ce6f2gqRxk2WjzRiparANjf.jpg,0.65,0.4,0.7,0.5,0.72,0.45,0.35,man-in-a-hole,"[""joy"",""anticipation"",""surprise""]","[""period-romance"",""revenge"",""witty-banter"",""found-family"",""redemption"",""charm""]","[""date"",""friends""]",Silk gowns and sharp schemes masking genuine connection beneath.,building,uplifting,0.82,"[]",0.55,82,82,6
716594,No Man of God,2021,"[""Crime"",""Drama"",""Thriller"",""History""]",100,6.6,/cr8wtSX1IGV7vLocSMzPnqGvsjq.jpg,-0.3,0.4,0.2,0.75,0.15,0.8,0.7,oedipus,"[""sadness"",""disgust"",""anticipation""]","[""psychological-examination"",""moral-ambiguity"",""human-complexity"",""institutional-darkness"",""redemption-questioning"",""true-crime-introspection""]","[""solo""]",Uncomfortable intimacy with monstrosity; searching for humanity in the unforgivable.,slow-burn,unsettling,0.35,"[""psychological-manipulation""]",0.85,80,64,6.4
716612,Spencer,2021,"[""Drama""]",116,6.735,/7GcqdBKaMM9BWXWN07BirBMkcBF.jpg,-0.65,0.55,-0.7,0.78,0.15,0.82,0.72,man-in-a-hole,"[""sadness"",""fear"",""anger""]","[""psychological-breakdown"",""institutional-control"",""claustrophobia"",""dignity-reclaimed"",""isolation"",""identity-crisis""]","[""solo""]","Slow suffocation in silk and tradition, fighting for breath.",slow-burn,bittersweet,0.35,"[""self-harm"",""psychological-manipulation""]",0.88,83,52,6.5
716675,Concrete Plans,2020,"[""Thriller""]",91,6.3,/djLYTimZpr1t8Z5MDb79GE1nbXr.jpg,-0.35,0.62,-0.25,0.48,0.22,0.54,0.41,man-in-a-hole,"[""anger"",""fear"",""disgust""]","[""class-conflict"",""working-class-struggle"",""betrayal"",""violence"",""british-social-commentary"",""survival""]","[""solo"",""friends""]",Simmering resentment erupts into visceral brutality on a Welsh building site.,building,devastating,0.35,"[""graphic-violence""]",0.62,71,,5.3
716703,What Lies Below,2020,"[""Horror"",""Thriller"",""Science Fiction"",""Drama""]",88,5.299,/25FaS1xPTz1reG95D1M68Gc7NNG.jpg,-0.55,0.62,-0.4,0.48,0.35,0.28,0.42,man-in-a-hole,"[""fear"",""disgust"",""surprise""]","[""body-horror"",""aquatic-dread"",""family-distrust"",""paranoid"",""coming-of-age-dark"",""uncanny""]","[""solo"",""friends""]",Uncomfortable squirm through murky waters with mounting dread and ick.,building,twist,0.42,"[""graphic-violence"",""body-horror""]",0.58,50,26,4.4
716810,Bordertown: The Mural Murders,2021,"[""Crime""]",107,6.49,/g24OiKp3k9b3VzrhCNcaQzHhZ60.jpg,-0.45,0.65,0.35,0.78,0.25,0.62,0.58,man-in-a-hole,"[""fear"",""anger"",""anticipation""]","[""dark-thriller"",""serial-killer"",""moral-ambiguity"",""procedural"",""nordic-noir"",""justice-questioned""]","[""solo"",""friends""]","Grim Finnish procedural that interrogates justice itself, steady dread throughout.",building,bittersweet,0.35,"[""graphic-violence"",""psychological-manipulation""]",0.78,,,6.3
716814,The Wait,2022,"[""Romance"",""Drama""]",100,5.9,/e5qhyVvLkK5e0B5XTvThrSzNyJf.jpg,-0.15,0.35,0.2,0.72,0.25,0.68,0.61,man-in-a-hole,"[""sadness"",""anticipation"",""trust""]","[""grief"",""isolation"",""love-triangle"",""pandemic-era"",""sisterhood"",""magical-thinking"",""liminal""]","[""solo"",""date""]",Quiet yearning in an island suspended between loss and impossible hope.,slow-burn,bittersweet,0.55,"[""sudden-grief""]",0.72,,,5.4
716815,A Little Red Flower,2020,"[""Drama"",""Family""]",128,6.433,/dunj8LVbJBdUe7np3zlRFAncdTO.jpg,0.35,0.4,0.45,0.72,0.3,0.85,0.65,man-in-a-hole,"[""sadness"",""hope"",""love""]","[""mortality"",""family-bonds"",""youth-resilience"",""grief-acceptance"",""found-family"",""bittersweet""]","[""solo"",""family""]","Tender devastation masked in warmth, teaching mortality through teenage friendship.",slow-burn,bittersweet,0.55,"[""sudden-grief""]",0.78,,,6.7
716819,Spare Parts,2020,"[""Horror"",""Action""]",91,5.032,/y0MFoalgfvG3ZI4JGwBvd6xuOV2.jpg,-0.3,0.7,0.4,0.4,0.6,0.2,0.3,man-in-a-hole,"[""fear"",""anger"",""surprise""]","[""survival"",""body-horror"",""revenge"",""punk-rock"",""grindhouse"",""underdog""]","[""friends"",""solo""]",Brutal carnival chaos with axes for arms and nowhere to hide.,building,triumphant,0.35,"[""graphic-violence"",""body-modification-horror""]",0.65,75,44,4.4
717088,Single in Seoul,2023,"[""Romance"",""Comedy""]",103,6.25,/b7qkfR2EPlwbVoYSfSUodYGiLqK.jpg,0.72,0.48,0.65,0.42,0.78,0.58,0.35,man-in-a-hole,"[""joy"",""anticipation"",""trust""]","[""romantic-comedy"",""self-discovery"",""seoul-romance"",""found-connection"",""workplace-chemistry"",""heart-warming""]","[""date"",""friends""]","Warm evening laughs with someone who gets you, shot through neon Seoul lights.",steady,uplifting,0.82,"[]",0.58,,,6.1
717090,Men of Plastic,2022,"[""Comedy""]",112,5.5,/b9fHfSZcd8cxJwOuhpU5Kx1QlFH.jpg,0.6,0.55,0.65,0.5,0.7,0.35,0.4,man-in-a-hole,"[""joy"",""anticipation"",""surprise""]","[""buddy-comedy"",""entrepreneurship"",""seoul-culture"",""found-family"",""redemption""]","[""friends"",""solo""]",Chaotic entrepreneurship and mismatched partnerships set in glittering Gangnam.,building,uplifting,0.75,"[]",0.55,,,5.6
717192,Ferry,2021,"[""Crime"",""Drama"",""Action""]",106,6.833,/uT0CbPtySSNLNh6MvFkq3xwbRBR.jpg,0.15,0.72,0.35,0.68,0.65,0.42,0.38,icarus,"[""anticipation"",""anger"",""sadness""]","[""criminal-ascent"",""revenge"",""moral-compromise"",""dutch-noir"",""loyalty-tested"",""dark-ambition""]","[""solo"",""friends""]","Slick descent into Amsterdam's underworld, thrilling but morally hollow.",building,twist,0.55,"[""graphic-violence""]",0.68,,76,7
717196,Niko: Beyond the Northern Lights,2024,"[""Animation"",""Family"",""Fantasy""]",85,7.3,/qqt2atvzPJJBvtAAHtwXKO11loQ.jpg,0.75,0.62,0.78,0.45,0.82,0.58,0.35,man-in-a-hole,"[""joy"",""anticipation"",""trust""]","[""christmas"",""adventure"",""found-family"",""redemption"",""heartwarming"",""teamwork""]","[""family"",""friends""]",Cozy Nordic adventure with bright colors and genuine stakes for the holidays.,building,triumphant,0.87,"[]",0.4,,,6.1
717395,The Silent Forest,2020,"[""Drama"",""Thriller""]",104,7.75,/mzdEAxwkTCXBG1EKOblIkemQ6l8.jpg,-0.65,0.72,-0.58,0.78,0.15,0.82,0.75,oedipus,"[""fear"",""anger"",""sadness""]","[""institutional-abuse"",""coming-of-age"",""disability"",""systemic-failure"",""predatory"",""trauma""]","[""solo""]",Silent screams behind institutional walls that nobody hears.,building,devastating,0.22,"[""sexual-assault"",""child-harm""]",0.88,,,7.1
717634,Girl,2020,"[""Thriller""]",90,6.028,/xsi8n1TVWwCq5XmID3ia0lIfTUG.jpg,-0.35,0.62,-0.15,0.68,0.25,0.55,0.48,oedipus,"[""anger"",""fear"",""sadness""]","[""revenge"",""family-trauma"",""dysfunctional-family"",""coming-of-age-dark"",""small-town-secrets"",""neo-noir""]","[""solo"",""friends""]",Dark hometown secrets unravel faster than you can trust anyone.,building,unsettling,0.4,"[""sudden-grief"",""domestic-abuse""]",0.72,57,33,4.9
717675,The People Upstairs,2020,"[""Comedy"",""Drama""]",81,6.3,/ukhbDB4hvCbx3HBsEVL65w9NP2k.jpg,0.35,0.62,0.55,0.68,0.64,0.71,0.73,cinderella,"[""surprise"",""anticipation"",""joy""]","[""relationship-reimagined"",""sexual-awakening"",""couples-therapy"",""dark-comedy"",""intimate-transgression"",""cathartic""]","[""date"",""friends""]",Suburban tension crackling into unexpected electricity and raw honesty.,building,cathartic,0.58,"[]",0.87,,,6.6
717694,The Auschwitz Report,2021,"[""Drama"",""History"",""War""]",95,6.327,/5UJQS6V0KbHjaZbI0Wv7rL57S7.jpg,-0.65,0.58,0.35,0.78,0.15,0.88,0.72,man-in-a-hole,"[""sadness"",""fear"",""determination""]","[""holocaust"",""survival"",""witness"",""historical-reckoning"",""moral-courage"",""resistance""]","[""solo"",""family""]",Suffocation and urgency in pursuit of impossible truth.,building,bittersweet,0.25,"[""graphic-violence"",""sudden-grief""]",0.82,100,,6.6
717728,Jeepers Creepers: Reborn,2022,"[""Horror""]",88,5.33,/aGBuiirBIQ7o64FmJxO53eYDuro.jpg,-0.55,0.62,-0.48,0.35,0.28,0.15,0.12,man-in-a-hole,"[""fear"",""surprise""]","[""supernatural-horror"",""slasher"",""urban-myth"",""creature-feature"",""jump-scares"",""survival""]","[""friends"",""solo""]",Predictable scares and cheap thrills that strain to unsettle.,building,unsettling,0.32,"[""graphic-violence""]",0.28,0,8,2.6
717930,Kandahar,2023,"[""Action"",""Thriller"",""War""]",119,6.8,/lCanGgsqF4xD2WA5NF8PWeT3IXd.jpg,0.15,0.78,0.42,0.62,0.55,0.48,0.35,man-in-a-hole,"[""fear"",""anticipation"",""anger""]","[""survival"",""buddy-action"",""geopolitical-tension"",""moral-ambiguity"",""extraction-thriller"",""afghanistan""]","[""solo"",""friends""]",Relentless chase through hostile desert with uneasy questions about who deserves saving.,relentless,ambiguous,0.52,"[]",0.68,,,6.1
717980,Sharper,2023,"[""Thriller"",""Crime""]",115,6.859,/tq8x5F17q95T1j0up5rpzXFAylN.jpg,0.3,0.7,0.2,0.75,0.6,0.4,0.5,oedipus,"[""surprise"",""anger"",""trust""]","[""con-artist"",""deception"",""manhattan-noir"",""psychological-games"",""double-cross"",""twisty""]","[""solo"",""friends""]",Sleek manipulation and backstabs wrapped in Manhattan sophistication.,building,twist,0.55,"[]",0.75,70,73,6.7
718014,Hold Your Breath,2024,"[""Horror"",""Thriller"",""Drama""]",94,5.9,/cRTDtSjv2RMCokS6naed4RBsuQT.jpg,-0.65,0.62,-0.48,0.72,0.15,0.68,0.64,oedipus,"[""fear"",""dread"",""sadness""]","[""paranoia"",""isolation"",""grief"",""gaslighting"",""atmospheric-horror"",""period-piece""]","[""solo""]",Suffocating dread wrapped in dust and creeping doubt.,slow-burn,unsettling,0.32,"[""psychological-manipulation"",""child-harm""]",0.71,,,5.3
718032,Licorice Pizza,2021,"[""Drama"",""Comedy"",""Romance""]",133,6.957,/ivXtvzfliGvoJ1DhSHIGyYBToWe.jpg,0.65,0.55,0.7,0.68,0.75,0.72,0.65,man-in-a-hole,"[""joy"",""anticipation"",""sadness""]","[""coming-of-age"",""nostalgia"",""first-love"",""teenage-ambition"",""period-charm"",""self-discovery""]","[""date"",""solo""]",Golden-hour San Fernando Valley haze where youth collides with heartbreak.,steady,bittersweet,0.78,"[]",0.72,91,66,7.1
718235,Shepherd: The Story of a Jewish Dog,2020,"[""Family"",""Drama"",""War""]",93,6.8,/a6vgaoJzpCLJAVKw1ZFQw45Du46.jpg,-0.45,0.55,0.35,0.5,0.2,0.65,0.35,man-in-a-hole,"[""sadness"",""fear"",""hope""]","[""survival"",""historical-trauma"",""human-animal-bond"",""coming-of-age"",""redemption"",""wartime""]","[""family"",""solo""]","Gentle but heavy—a child's innocence against historical darkness, anchored by an animal's loyalty.",building,bittersweet,0.55,"[""child-harm"",""sudden-grief""]",0.7,80,94,5.6
718289,Limit,2022,"[""Thriller"",""Crime""]",87,5.357,/cVoRc42K618DN88CBqFj46H1Wv4.jpg,-0.6,0.75,-0.3,0.8,0.2,0.65,0.7,man-in-a-hole,"[""fear"",""anger"",""anticipation""]","[""psychological-thriller"",""cat-and-mouse"",""moral-stakes"",""undercover"",""obsession"",""tension""]","[""solo""]",Suffocating psychological chess match that never stops tightening.,building,ambiguous,0.3,"[""child-harm""]",0.8,,,5.2
718389,The Angela Chapters,2020,"[""Horror""]",180,2.3,/upKsl5LQmvHpvf0LBsdoX3LUv8A.jpg,-0.85,0.75,-0.8,0.72,0.05,0.3,0.55,riches-to-rags,"[""disgust"",""sadness"",""fear""]","[""exploitation"",""trauma"",""depravity"",""unredeemable"",""biographical-horror""]","[""solo""]","Unflinching descent into degradation, numbing and corrosive.",relentless,devastating,0.08,"[""graphic-violence"",""sexual-assault"",""self-harm""]",0.4,,,2.7
718400,The Vanished,2020,"[""Thriller"",""Horror"",""Crime"",""Action""]",115,6.023,/bYePSWEmMw9PQ9hNwMzgW1rQUtI.jpg,-0.6,0.72,-0.55,0.68,0.3,0.35,0.42,man-in-a-hole,"[""fear"",""anger"",""sadness""]","[""missing-child"",""parental-desperation"",""dark-conspiracy"",""grief"",""mistrust"",""moral-ambiguity""]","[""solo""]",Mounting dread and paranoia as parents spiral into a nightmare with no safe answers.,building,twist,0.35,"[""child-harm"",""sudden-grief""]",0.72,20,,5.8
718444,Rogue,2020,"[""Action"",""Adventure""]",106,5.603,/uOw5JD8IlD546feZ6oxbIjvN66P.jpg,0.15,0.75,0.35,0.4,0.25,0.3,0.15,man-in-a-hole,"[""fear"",""anticipation"",""anger""]","[""survival"",""action"",""predator"",""stranded"",""brutal"",""tension""]","[""friends""]",High-stakes survival horror with competent action and a killer lion.,relentless,triumphant,0.3,"[""graphic-violence""]",0.45,64,23,4.2
718497,The Voice of Sin,2020,"[""Crime"",""Mystery""]",142,7.154,/jdmomwzq6066B6Mi9JD5MeMxpD4.jpg,-0.15,0.55,0.25,0.82,0.3,0.75,0.68,man-in-a-hole,"[""surprise"",""sadness"",""anticipation""]","[""cold-case"",""guilt-and-complicity"",""father-son"",""investigative"",""redemption"",""moral-reckoning""]","[""solo"",""friends""]","Slowly uncovering buried shame across decades, each revelation heavier than the last.",slow-burn,bittersweet,0.4,"[""sudden-grief""]",0.78,,,6.7
718498,Aristocrats,2021,"[""Drama""]",124,6.9,/nZ5XppGKvHcVPm7iZe1n1e5ftkL.jpg,0.15,0.25,0.3,0.78,0.2,0.85,0.72,man-in-a-hole,"[""sadness"",""disgust""]","[""class-conflict"",""disillusionment"",""sisterhood"",""social-critique"",""quiet-despair"",""inequality""]","[""solo""]",Slow recognition of how systems crush women regardless of their origins.,slow-burn,unsettling,0.25,"[""sudden-grief""]",0.82,,,6.8
718633,Bruised,2021,"[""Drama""]",129,6.839,/axibOQF9QnThrr8M37ufAYurP4R.jpg,0.35,0.72,0.58,0.62,0.48,0.71,0.38,man-in-a-hole,"[""anger"",""sadness"",""anticipation""]","[""redemption"",""fighting-back"",""motherhood"",""self-reclamation"",""trauma"",""comeback""]","[""solo"",""friends""]","Raw adrenaline mixed with the weight of past failures, searching for redemption.",building,triumphant,0.62,"[""child-harm""]",0.68,49,56,6.2
718659,Sufiyum Sujatayum,2020,"[""Drama"",""Romance""]",121,4.3,/5v32Sj1OwKLcFARvO1YBUF2FqTZ.jpg,0.3,0.25,0.4,0.55,0.35,0.65,0.45,man-in-a-hole,"[""sadness"",""nostalgia"",""melancholy""]","[""forbidden-love"",""grief"",""spiritual"",""small-town"",""memory"",""bittersweet""]","[""solo"",""date""]","Quiet ache of returning to a place where love once lived, now only as ghost.",slow-burn,bittersweet,0.72,"[""sudden-grief""]",0.6,,,5.5
718789,Lightyear,2022,"[""Animation"",""Science Fiction"",""Family"",""Adventure""]",105,6.881,/b9t3w1loraDh7hjdWmpc9ZsaYns.jpg,0.65,0.62,0.72,0.48,0.7,0.45,0.35,man-in-a-hole,"[""joy"",""anticipation""]","[""space-adventure"",""redemption"",""found-family"",""sci-fi"",""optimism"",""coming-of-age""]","[""family"",""friends""]","Colorful space heroics with heart, if not originality.",building,triumphant,0.85,"[]",0.35,74,84,6.1
718821,Twisters,2024,"[""Action"",""Thriller""]",123,6.779,/pjnD08FlMAIXsfOLKQbvmO0f0MD.jpg,0.65,0.78,0.72,0.38,0.78,0.42,0.31,man-in-a-hole,"[""excitement"",""anticipation"",""joy""]","[""action-spectacle"",""survival"",""redemption"",""natural-disaster"",""adrenaline"",""romance""]","[""friends"",""date""]","Popcorn and adrenaline under Oklahoma skies, no thinking required.",relentless,triumphant,0.76,"[]",0.35,,,6.5
